shot_id,shot_made_flag
1563,0.7084312751759048
1565,0.6880639438756228
1574,0.35814671800907766
1591,0.3360583371019793
1594,0.2557108570148075
1605,0.2884867956247676
1611,0.4421583026530161
1614,0.38781470973881627
1620,0.40338400832416793
1626,0.3107958269912963
1630,0.4474227823627071
1632,0.3804483317515218
1634,0.29429023186473746
1643,0.3531024057299778
1651,0.39590700359760406
1655,0.3558864273739562
1658,0.2574066227705417
1659,0.3876766583058191
1665,0.37566280794544044
1675,0.36132266116641537
1680,0.7774010321813211
1690,0.3892072108048868
1696,0.3114262475850913
1714,0.27705187872005826
1721,0.37281226941563506
1726,0.40263584342913855
1728,0.3789278553003264
1734,0.3683174645350361
1735,0.35897766572683837
1740,0.32780438688604946
1744,0.8321870055828531
1747,0.3174972643744462
1752,0.26115794976218487
1763,0.7044369497238829
1765,0.7044291053208831
1769,0.37613825416569663
1785,0.7126751398609505
1787,0.34945957241038833
1788,0.3637129315976338
1793,0.3280506495004669
1800,0.3873060162696398
1825,0.4401059625269065
1826,0.671107572358402
1834,0.36345952598325615
1843,0.337072544516936
1844,0.3221712687792078
1848,0.3131656045480758
1849,0.35378301158316916
1860,0.36140771632886826
1863,0.35869214315847553
1875,0.6007632880760723
1883,0.3798913053337694
1890,0.42176297126357815
1892,0.37143095734857023
1893,0.43078857590244424
1897,0.34879827537837726
1905,0.43361603478755006
1908,0.6103627167209796
1931,0.30419215646605524
1940,0.7885716422690081
1943,0.36042225984766946
1947,0.21502678647929932
1965,0.7220419471293216
1967,0.4390338533085759
1968,0.38887164553270126
1972,0.7200937389653446
1982,0.3041816604432126
1985,0.3038805466706586
2005,0.8303003387108091
2010,0.8249453268616945
2021,0.40927182906128934
2024,0.805210685995253
2036,0.41057380114646796
2043,0.6685747651766364
2047,0.5782756482620114
2049,0.41178619804480315
2055,0.32023369131944074
2065,0.4457464361763564
2066,0.2772462692202771
2070,0.26453755430770287
2077,0.9088596711305541
2085,0.698105790006045
2095,0.5690428157631533
2097,0.6398258098779973
2108,0.3990881601941226
2112,0.6288908634409932
2113,0.6529894979205915
2122,0.2869236272052801
2139,0.40149679109690734
2144,0.5701345869617055
2146,0.31477976290929494
2148,0.27715719604695144
2149,0.7784872524291481
2157,0.38740248338146843
2159,0.3945741842579451
2168,0.38812000676604147
2176,0.3523623257990984
2178,0.6293133865974277
2181,0.28305584896541186
2187,0.836376868306452
2188,0.27811197542217764
2190,0.3036101382405164
2194,0.3262183192431028
2197,0.2678570785682435
2214,0.27275220682181234
2217,0.2809493300049921
2222,0.43371580194449677
2223,0.31742652062921095
2226,0.3350464250915555
2230,0.7974788183584502
2240,0.49878338551388474
2247,0.33857172758575943
2250,0.3630783473321264
2259,0.5922719257100504
2262,0.4041844863926526
2266,0.36551816341313603
2305,0.30904609267738736
2310,0.35306268061109264
2313,0.3696908233980431
2319,0.8244387066698907
2320,0.7335536303075724
2345,0.3091816458944978
2350,0.643117362904827
2356,0.3795607562458119
2360,0.5919661111059042
2370,0.40061999696478795
2386,0.3434839599562496
2398,0.3673907645936551
2414,0.7043574461949805
2435,0.7285741726288527
2439,0.5080639668629378
2446,0.7182250342808538
2458,0.2877110656139195
2465,0.2876746023433258
2466,0.3814821278392726
2470,0.3280216599919565
2495,0.6955218043706687
2501,0.2876501644123989
2507,0.23046479777222773
2533,0.1956950535671477
2537,0.3927050137203492
2538,0.3275280233507578
2541,0.281273211314449
2542,0.7557711983792571
2544,0.8360028776696702
2554,0.2154724809589389
2555,0.20455295318944405
2565,0.5338350420380202
2575,0.7483582384704887
2586,0.44083621510865173
2588,0.3959032120506338
2594,0.641560002486328
2617,0.40919845961307366
2618,0.3136442976252718
2623,0.9210295275475692
2631,0.4440098290465718
2640,0.2609786312408788
2642,0.7344479519623499
2647,0.4103421423814542
2663,0.3787334762014256
2664,0.32101800538047826
2676,0.4128601047448263
2680,0.9051827955398826
2681,0.3983784095223053
2691,0.35027653026960254
2693,0.3942155210453241
2695,0.42417173292951815
2704,0.2808507615490902
2708,0.4217192140115839
2709,0.9071120858642917
2717,0.7520988945736867
2722,0.3892022312714458
2728,0.34460515928259483
2732,0.7431424403334848
2743,0.35742968601861264
2752,0.2805770754075168
2757,0.7512326838346217
2761,0.32193204547211557
2769,0.21465805602183652
2771,0.3197925126171398
2774,0.35738384293740494
2776,0.36160977610234807
2781,0.30355297576037266
2793,0.37883339968821306
2799,0.30586481209263017
2803,0.30015670690570345
2811,0.3590005971969987
2818,0.31370609879384265
2824,0.4579310448187028
2828,0.7743901597053561
2829,0.3742756604425049
2830,0.37315737277560945
2842,0.7423434542534073
2847,0.7868763962892044
2848,0.3698673772607108
2868,0.327057804610286
2870,0.25356027623229105
2885,0.2826238842556906
2886,0.3531305329366823
2889,0.5692182000266114
2903,0.3785281935993305
2904,0.7496887634407328
2918,0.8408078676286548
2919,0.3215675571313207
2922,0.36861276620443356
2923,0.3017841362058775
2931,0.2997263708954552
2945,0.428785447014584
2955,0.3932794655673987
2957,0.6383461425176026
2960,0.7080083360489848
2963,0.30947972689555203
2966,0.7896837064703055
2972,0.6647549872478237
2974,0.2893406617952688
2982,0.2620552182499413
2984,0.6540655740724454
3016,0.4115830794734223
3021,0.32377492481884773
3023,0.7774394470206448
3025,0.3799402560287333
3029,0.22155860057717797
3034,0.7042642854508522
3038,0.3434381462387498
3040,0.45593096154096535
3051,0.8216555874762541
3062,0.3515632556793251
3069,0.3608095314379158
3071,0.3305545328301458
3076,0.9105569160587037
3079,0.21852293506667234
3081,0.1995750874238169
3082,0.3811906730947342
3084,0.8487412073766804
3098,0.3935856542600049
3104,0.3747904270052619
3105,0.3668813223095763
3114,0.7503698543567444
3118,0.4052477651555401
3122,0.23083946058069407
3132,0.20412482046841232
3138,0.420588993150242
3141,0.39965927691197534
3156,0.6340534940087639
3162,0.7295599775712333
3167,0.34227926042279394
3170,0.34487214740003114
3171,0.2792549300507873
3172,0.3236581157120985
3176,0.9451321553674502
3180,0.35798797690165385
3189,0.2648472452997291
3198,0.353559589084596
3206,0.4315638243723878
3215,0.41655472241060665
3222,0.6369654590717047
3228,0.40726491312131863
3229,0.3324822466380109
3232,0.3059160360074991
3233,0.2412338222011576
3238,0.37658365249714043
3256,0.3574963077430732
3264,0.5871680656492947
3273,0.3791376445195338
3275,0.6908099981657665
3285,0.6369502138191443
3289,0.2385971704094067
3294,0.31320823444317886
3306,0.39875586260306745
3311,0.7632877211374592
3318,0.36126593603226986
3322,0.6794443983622057
3324,0.3558681845429988
3334,0.5945077462817981
3341,0.44720866916704843
3345,0.3042736048607551
3346,0.9107950322268362
3352,0.3086914750687272
3368,0.3390559969345453
3371,0.2475937400914215
3372,0.44244054794789556
3375,0.39607531958700654
3384,0.33659601599898326
3387,0.29476561173282145
3393,0.3563682534197391
3406,0.41486613231886144
3411,0.6521237686748528
3412,0.6573967129637176
3414,0.6537500342293857
3417,0.599745540421687
3420,0.7837341397432563
3423,0.7845720206619688
3436,0.2774479245829245
3438,0.8348067160722628
3442,0.30143058170956233
3443,0.3346030735510029
3451,0.230770428386324
3461,0.43624826886535506
3489,0.2802631331643521
3491,0.6312397341189334
3510,0.6417390642895002
3515,0.6270752591310909
3527,0.42736530214704194
3530,0.3264142046074923
3540,0.27969234119350644
3582,0.2921683976283733
3604,0.3039219956641734
3605,0.29250651321221754
3609,0.28622980601149933
3624,0.29295416458175216
3628,0.7734723676564
3630,0.24281754676795517
3641,0.2872519844071669
3642,0.2772649241947506
3648,0.36462407363278826
3650,0.9407547215714981
3652,0.9112902516525455
3660,0.3919596588159125
3664,0.23889051710314946
3670,0.31855469858268964
3672,0.3700522862354214
3680,0.36771688661376806
3682,0.9251992839380765
3685,0.6341166687228714
3686,0.27765484834561943
3689,0.3830023738113645
3705,0.3722570138951579
3712,0.2914666184247892
3713,0.34754697642384247
3719,0.2710669951444855
3721,0.3093923136959787
3723,0.6599110994768183
3724,0.23975264163815382
3727,0.2762378945690266
3733,0.626939174386284
3734,0.439477076277432
3742,0.33694750614369867
3770,0.2866692362947171
3777,0.3222027895272534
3778,0.34309497505297754
3780,0.41970734822636646
3783,0.3765052762636557
3784,0.3899879872935204
3788,0.3615922987450654
3790,0.3561201279367111
3794,0.3736930440079849
3795,0.3792360208658802
3796,0.39292039598579975
3801,0.5927027843294198
3806,0.37103727173051626
3813,0.4075908767372553
3814,0.4010078000425351
3818,0.5560986955923336
3824,0.39508170220642086
3836,0.40470670326173636
3853,0.4054214699149294
3855,0.32729226390373006
3858,0.340734710638152
3861,0.7483476814596214
3866,0.292391536503152
3870,0.38916470778539125
3874,0.9361786256268478
3876,0.29243965076918343
3878,0.2885996872235355
3890,0.4442000575180135
3900,0.9198339529202513
3904,0.35361238387251004
3906,0.4282999260965038
3907,0.42180204070825106
3908,0.41330701499442296
3912,0.3077501415809846
3918,0.9233043194355539
3923,0.9188762315782552
3924,0.43322634417252087
3925,0.308020454049067
3927,0.7183957247281385
3955,0.9268988537752049
3964,0.3732251263615379
3969,0.32312121693988666
3974,0.7524252312774818
3976,0.37819999852843555
3984,0.28217686748885024
3991,0.4342435685840227
3993,0.9399348412639654
4009,0.3104927144871381
4011,0.3927959807981079
4020,0.3775191189386556
4033,0.387968020393515
4041,0.39645585602204886
4045,0.8202572220604016
4052,0.36660688775241546
4055,0.32089628376220675
4056,0.34782467298063263
4057,0.35511365392493294
4067,0.9198835755199312
4069,0.3977078254231524
4077,0.34762746250626186
4094,0.3962387179821458
4095,0.3716220497716845
4100,0.4060872265010084
4119,0.3980183579347001
4130,0.6385948958935431
4131,0.41109549616476776
4132,0.6204937685020097
4134,0.6243922561449539
4137,0.7614917268928733
4138,0.4072198330589609
4143,0.25884299793292814
4145,0.3684989578826043
4148,0.3286930570977838
4163,0.26620920979371043
4166,0.3107865266318586
4169,0.7456836808620408
4170,0.4380889981166741
4174,0.3848635444536426
4180,0.3750484008754636
4199,0.9399721966555802
4201,0.3774665483787833
4203,0.4203556940933594
4210,0.09883310383680503
4211,0.3368924401526993
4213,0.9245491584874733
4225,0.37753640036476827
4235,0.288790325090677
4242,0.33928333516835013
4245,0.3278986884828426
4250,0.4206777511988073
4252,0.4039223526621413
4254,0.3640763765488151
4263,0.3336527669259327
4264,0.33134096116855294
4268,0.31561212003022615
4270,0.4302479861898784
4282,0.7825055834394652
4283,0.33926933779145524
4291,0.34532664961483905
4304,0.4023353593809875
4306,0.30026264677364517
4309,0.33293095793935834
4310,0.3129574146874203
4313,0.2360285486354979
4314,0.3289454538565085
4315,0.2929628654501861
4321,0.397171503195014
4324,0.3692575119457374
4325,0.3927708586759528
4328,0.3546129244870225
4329,0.31297426502891673
4332,0.3573628901158829
4337,0.3396339078608735
4342,0.4018511150400258
4344,0.41353060828578614
4352,0.38907826479054636
4355,0.3401617531929006
4366,0.29821543063621864
4371,0.31458324561747014
4372,0.39029767761007533
4376,0.3003773726830959
4384,0.29161801568192
4387,0.28714664175695376
4389,0.4206654766817529
4390,0.3441065860993934
4406,0.3449600846463709
4407,0.8370901477269614
4409,0.9420132023996374
4410,0.805071239978498
4424,0.3517166534487782
4434,0.3145373560843074
4452,0.49283953541213193
4460,0.37990511484954664
4470,0.6056882489865101
4480,0.3401285161128708
4496,0.9302024094185501
4503,0.2674910087222105
4512,0.4118592119567394
4518,0.6096242953918984
4519,0.40382061312140927
4522,0.23374276623468243
4525,0.33219849995272227
4537,0.659734214729103
4546,0.22774743741436723
4547,0.9274080905881186
4553,0.399150778424595
4556,0.38903923946889757
4558,0.8501455637148397
4563,0.28001779348265315
4568,0.28518434754559535
4574,0.7611876755827253
4578,0.23496865393066863
4587,0.3246508512488279
4592,0.6085994183500189
4610,0.370762985274573
4615,0.5321820723428028
4619,0.3498431698274711
4620,0.6036175316476097
4625,0.6846467863299777
4635,0.3410080925294071
4636,0.37983787218176285
4641,0.34809884060707064
4650,0.3235384440471136
4653,0.8242190771901494
4665,0.31869585511341614
4668,0.9238144176951082
4669,0.3239830313283844
4670,0.30035712201321285
4674,0.24111416709195488
4675,0.36985628937892406
4676,0.3612190468112072
4679,0.2505393784445765
4680,0.9078089691201789
4686,0.29782894758705764
4699,0.39563006698782854
4713,0.6099852713388938
4718,0.3452485504123659
4721,0.3320565443882676
4722,0.3259149797986525
4724,0.3564224125411864
4730,0.8265813724337326
4731,0.3128405300054734
4735,0.37220353930285177
4743,0.3064775979184653
4745,0.2816785435132045
4746,0.66915897194633
4747,0.3415561599935087
4748,0.31545274723914857
4769,0.3672726231234793
4771,0.38006237508440227
4774,0.28466960404632763
4784,0.34200440406381666
4797,0.37692825920699685
4801,0.7158807552326671
4804,0.2547820483449929
4820,0.19877922567842615
4833,0.3844291332965984
4834,0.3826610259495569
4851,0.22858071250447903
4859,0.32003977393356964
4860,0.9252440897371208
4863,0.39590352701536036
4873,0.37955496521603954
4881,0.26078494229277766
4892,0.33260927118623423
4908,0.35568471972432014
4911,0.275640107660255
4915,0.2506484818185129
4922,0.3062382523256334
4929,0.31503192500492594
4936,0.32026266942886666
4939,0.3933907989460187
4951,0.23049860234307962
4956,0.284384609717092
4961,0.3772352920597153
4964,0.24937399640328267
4981,0.38543715430978875
4991,0.9184759627061329
4992,0.3208987006006926
4997,0.38618129628102577
5004,0.3188114743214905
5010,0.36230252981791466
5012,0.3768019782891425
5015,0.2767941885588584
5020,0.3867266528454313
5030,0.35780088793837606
5051,0.9446055220693848
5052,0.30347313951804644
5057,0.6085197796086738
5058,0.3987395746432543
5060,0.40288840168161477
5061,0.3024333642042899
5064,0.41973017947727453
5078,0.39012031552186544
5080,0.41936987883200993
5088,0.41965214545170837
5089,0.7230666475587199
5090,0.34217188830695566
5103,0.8899791483103706
5108,0.3931332749567146
5114,0.29974511489538963
5115,0.3546332842086045
5124,0.6519542178903841
5137,0.3491835297032939
5139,0.30579363764707235
5144,0.358181965748573
5149,0.839631606813745
5157,0.329813957706283
5163,0.3030706996911398
5174,0.35787050156297384
5176,0.4048870147548478
5179,0.24995695634156923
5186,0.36989852499911646
5203,0.7869260364934078
5204,0.7928623582198234
5206,0.22002034088590391
5207,0.6895554056033137
5220,0.35475943393210085
5221,0.80431773049622
5224,0.37646430497825367
5227,0.2811817595668814
5229,0.2811584465131666
5232,0.8350812858465184
5240,0.8559702838562027
5242,0.5950347788277323
5243,0.29436094538031093
5245,0.7255556780829743
5248,0.3306941974854904
5249,0.2189792522260107
5254,0.27406251129256737
5269,0.4248959090428869
5272,0.40500333455094656
5276,0.39441708481258425
5286,0.7639215376688572
5290,0.2780588982334165
5308,0.33734088584281635
5316,0.42436094657848156
5318,0.32506351322567845
5319,0.37967533461157726
5320,0.6914294483226512
5322,0.32986365859179767
5324,0.3010820198702804
5331,0.7239482905361966
5336,0.9393862867507659
5344,0.2772468003336026
5354,0.33425237466197066
5356,0.1063577567011134
5358,0.25305422225130436
5361,0.3707836680096041
5365,0.8238694735212778
5370,0.6273664967958195
5376,0.3557193833621519
5383,0.36677125062719435
5384,0.34080848160267224
5385,0.3490722885256811
5393,0.8148607614030797
5397,0.36311152441901345
5398,0.3504646164288475
5402,0.36209448383742593
5407,0.6432138247924454
5409,0.38551757709752205
5425,0.290630031602807
5428,0.8581914069330174
5430,0.3650967460152078
5442,0.3644502644432228
5447,0.3444763216156774
5470,0.38881184126081736
5485,0.33624950116470304
5493,0.3289900937335224
5502,0.6694526405723117
5504,0.3794269287043884
5517,0.28271488744340145
5522,0.375598969331485
5527,0.7611613322505303
5528,0.28038548035331684
5536,0.5678693146668359
5545,0.26381692743895785
5576,0.2997049476252804
5577,0.2647674475803888
5592,0.2935639729349306
5594,0.30276915347163474
5595,0.38794779872405355
5596,0.3498852146498459
5599,0.41528215733360974
5606,0.35574446908021146
5617,0.35738274808957804
5625,0.7519890300090473
5626,0.24245761189953843
5627,0.6217453286050282
5642,0.5925905680043553
5659,0.9229418914540034
5664,0.6317631656964942
5666,0.7537732618615397
5671,0.2740880660388497
5674,0.3791195989082915
5677,0.6813074695749821
5681,0.3090630207338255
5683,0.09968113356896507
5700,0.35737703034652385
5713,0.41995473439161624
5715,0.40616129160964654
5718,0.33346965628215597
5726,0.6157032357300554
5738,0.3566969992197177
5741,0.7655150078376606
5743,0.7703425649859748
5753,0.3279975438992753
5761,0.3271220478982437
5789,0.7117152272831508
5797,0.38350747124559026
5803,0.2926170574185219
5810,0.42597522944333643
5813,0.3929877387614981
5817,0.3216138747674422
5818,0.33255417707974505
5822,0.28380979476983087
5829,0.6416734737937868
5846,0.5512372364428315
5847,0.24180071502894718
5854,0.2750106713471666
5858,0.3717957913538585
5863,0.3124760976413091
5869,0.2072608140006719
5870,0.2671866093273204
5876,0.18412254904574898
5881,0.2105384512448122
5901,0.24391096998744613
5922,0.7050276943863514
5928,0.8195147969441684
5933,0.33848875878684936
5934,0.8229660796191324
5946,0.38305327791557836
5951,0.21834719862716281
5955,0.3344071721045103
5956,0.9255469648602397
5965,0.3798437692063193
5972,0.3389829675399476
5981,0.1885451409905608
5997,0.3752558555385542
6005,0.24332707241608512
6009,0.2178299415853952
6010,0.32857979582307706
6015,0.35252131192940217
6039,0.21809075692858526
6047,0.636832415587282
6051,0.10133039247307873
6056,0.39795288403509976
6061,0.33999471543773624
6064,0.2631057126488719
6065,0.3879531788826042
6070,0.32829609611642974
6085,0.7509679030959656
6086,0.23172073860954812
6091,0.770084545552634
6097,0.19298692948108956
6099,0.3261132401083722
6104,0.7604089404349282
6108,0.3436077173476715
6109,0.3373628652000011
6124,0.6857665395351418
6142,0.731408695383572
6144,0.3743851392824303
6150,0.3629653335872386
6154,0.30359445056270773
6155,0.32443366494479514
6156,0.9436542155141292
6158,0.37782892851519256
6159,0.9450829735667555
6169,0.6006234714893617
6170,0.09948479576801118
6179,0.3928669516342185
6184,0.6287431753221266
6186,0.8156804673462237
6204,0.13988974323541764
6230,0.3807844473579671
6231,0.39859653086776453
6232,0.9114643583268827
6235,0.38747842289151835
6237,0.6494711327208007
6239,0.37877468734436553
6263,0.30720260656356685
6265,0.3398641161431547
6270,0.6878849704805166
6271,0.28448361601965855
6278,0.3431684814261044
6279,0.6548179717601981
6288,0.307798309804096
6294,0.36427214727346874
6295,0.23380178469945362
6302,0.6905762452272078
6306,0.34480999179017513
6322,0.8256845552641113
6324,0.4100887131048832
6327,0.265847345378127
6331,0.35511851103147585
6334,0.3542888987532222
6338,0.6545172804904849
6339,0.6579031525778739
6362,0.34355388507920026
6372,0.2915834765166047
6375,0.7889321403431986
6393,0.20515375693611151
6394,0.38520214882726345
6405,0.9261863627417479
6406,0.5665149518844654
6416,0.6977707187629475
6421,0.3169821422567807
6422,0.26354295042171366
6440,0.9202349273073465
6457,0.806308620440033
6460,0.7269132565983837
6463,0.33820045772006047
6474,0.8034364967992096
6476,0.3988373723075492
6477,0.35745307611730986
6482,0.8182932318979675
6488,0.29416371327632795
6489,0.25750233744330747
6494,0.3570416225694589
6499,0.6903231228203324
6507,0.2971915530008788
6524,0.3477540547123311
6527,0.33323465993968693
6531,0.31564315945957727
6536,0.2890532013463766
6538,0.19664543661132974
6542,0.746887130632856
6565,0.32935256239903477
6584,0.3833787599950873
6588,0.35000389777708935
6597,0.3095643511202087
6603,0.7969788503082125
6609,0.7949844105394954
6613,0.8097231401365264
6622,0.3008433001586146
6630,0.3836991810003391
6637,0.24402139556645377
6639,0.7833682142028768
6640,0.2562844027033624
6646,0.42540270523362766
6647,0.37551142901253504
6648,0.9274413893022927
6669,0.31053304335501364
6680,0.2917227363473487
6681,0.3180696199434811
6684,0.10027743131430676
6693,0.4195704167015195
6694,0.34290020915082137
6704,0.2676005918689233
6706,0.32102410509665
6710,0.40955958769090545
6713,0.3927940502700061
6718,0.19451896361027476
6732,0.43561977825340537
6737,0.3825590607492368
6739,0.3455805605740332
6742,0.3560909939921363
6746,0.6647011808606055
6753,0.3126682120756982
6771,0.19577097286009112
6784,0.29588337250787605
6790,0.9369389807369212
6795,0.3310244842646685
6807,0.32532838046946455
6808,0.3429430008274183
6818,0.3394051755913513
6823,0.42121643636137107
6830,0.3930919491847503
6831,0.3707002512558062
6832,0.3682560972426305
6836,0.42471469032831644
6846,0.3233228794157203
6850,0.4006595566445243
6854,0.3776055231879742
6868,0.7970459736610842
6876,0.6133714840311321
6877,0.7138792669859985
6881,0.2800923210849687
6882,0.3830152181422343
6884,0.4185788358523317
6886,0.391322550971056
6901,0.4229743599449903
6910,0.4238585854675791
6913,0.3908783423374359
6914,0.670414834609655
6918,0.772441822784856
6930,0.7276022621207254
6941,0.24895593144140696
6944,0.6002651992520062
6945,0.28077986745675126
6947,0.38238682954268133
6949,0.7804892669335387
6952,0.5264681630477352
6963,0.7025836233379706
6964,0.6308216433670628
6972,0.7817337982019974
6979,0.669792969744484
6981,0.3516092816972326
6988,0.8244997336162752
6990,0.34774562095292205
6998,0.36595762952188327
7004,0.41774343174394896
7016,0.6703795352099005
7027,0.370389520547162
7042,0.3553114413551911
7056,0.2653342575857304
7061,0.2619119923330689
7069,0.7165031104678383
7071,0.4056224510358356
7088,0.7189883909708519
7099,0.4107099129442487
7108,0.3904554250351348
7121,0.847744033234203
7125,0.8152699355867251
7136,0.6254715337785458
7149,0.671038023319056
7150,0.6185170454049088
7151,0.28034401358102023
7167,0.3796244016106973
7177,0.7621786772210112
7178,0.27706716373115736
7183,0.6544652481488823
7186,0.3813768882118311
7190,0.20558175902757908
7201,0.4061173188974574
7202,0.39764957060744294
7207,0.4027048011833573
7213,0.3857400006566808
7224,0.6764788570765419
7225,0.2720700097151808
7233,0.3583703578181296
7239,0.3390268209618143
7246,0.22518856212402877
7248,0.34925676215909107
7261,0.36564130612824697
7264,0.4003104876684655
7266,0.3511673888301561
7274,0.30444821308614817
7279,0.2928125100028197
7293,0.39493394463728326
7315,0.2960679117554997
7322,0.37156242436739134
7326,0.8293544676072638
7341,0.398835939035437
7363,0.3527679138496139
7365,0.7313593772885887
7371,0.34597238556757587
7377,0.3877651677303534
7393,0.756731253426898
7405,0.27059457019703465
7410,0.28657780078155587
7434,0.6706760294262143
7438,0.3983900715467253
7447,0.7144118652833129
7450,0.6669879407988886
7452,0.34765990435419436
7453,0.23920670468253705
7455,0.4107019682332613
7456,0.4214229825832519
7457,0.9283507072517071
7466,0.34487969397140744
7470,0.7549176771957254
